Country,Augusta,Busselton,Busselton Region,Margaret River,Australind - Leschenault,Bunbury,Capel,College Grove - Carey Park,Collie,Dardanup,Davenport,Eaton - Pelican Point,Gelorup - Dalyellup - Stratham,Harvey,Koombana,Waroona,Bridgetown - Boyup Brook,Donnybrook - Balingup,Manjimup,Pemberton,Dawesville - Bouvard,Falcon - Wannanup,Greenfields,Halls Head - Erskine,Mandurah,Mandurah - East,Mandurah - North,Mandurah - South,Pinjarra,City Beach,Claremont (WA),Cottesloe,Floreat,Mosman Park - Peppermint Grove,Nedlands - Dalkeith - Crawley,Swanbourne - Mount Claremont,Kings Park (WA),Mount Hawthorn - Leederville,Mount Lawley - Inglewood,North Perth,Perth City,Subiaco - Shenton Park,Wembley - West Leederville - Glendalough,Bassendean - Eden Hill - Ashfield,Bayswater - Embleton - Bedford,Maylands,Morley,Noranda,Chidlow,Glen Forrest - Darlington,Helena Valley - Koongamia,Malmalling - Reservoir,Mundaring,Swan View - Greenmount - Midvale,Avon Valley National Park,Ballajura,Beechboro,Bullsbrook,Ellenbrook,Gidgegannup,Hazelmere - South Guildford,Lockridge - Kiara,Malaga,Melaleuca - Lexia,Middle Swan - Herne Hill,Midland - Guildford,Stratton - Jane Brook,The Vines,Walyunga National Park,Craigie - Beldon,Currambine - Kinross,Duncraig,Greenwood - Warwick,Heathridge - Connolly,Hillarys,Iluka - Burns Beach,Joondalup - Edgewater,Kingsley,Mullaloo - Kallaroo,Ocean Reef,Padbury,Sorrento - Marmion,Woodvale,Balcatta - Hamersley,Balga - Mirrabooka,Dianella,Herdsman,Innaloo - Doubleview,Karrinyup - Gwelup - Carine,Nollamara - Westminster,Osborne Park Industrial,Scarborough,Stirling - Osborne Park,Trigg - North Beach - Watermans Bay,Tuart Hill - Joondanna,Wembley Downs - Churchlands - Woodlands,Yokine - Coolbinia - Menora,Alexander Heights - Koondoola,Butler - Merriwa - Ridgewood,Carramar,Clarkson,Girrawheen,Madeley - Darch - Landsdale,Marangaroo,Mindarie - Quinns Rocks - Jindalee,Neerabup National Park,Tapping - Ashby - Sinagra,Wanneroo,Yanchep,Armadale - Wungong - Brookdale,Ashendon - Lesley,Camillo - Champion Lakes,Forrestdale - Harrisdale - Piara Waters,Kelmscott,Mount Nasura - Mount Richon - Bedfordale,Roleystone,Seville Grove,Belmont - Ascot - Redcliffe,East Victoria Park - Carlisle,Kewdale Commercial,Perth Airport,Rivervale - Kewdale - Cloverdale,Victoria Park - Lathlain - Burswood,Bentley - Wilson - St James,Canning Vale - West,Canning Vale Commercial,Cannington - Queens Park,Parkwood - Ferndale - Lynwood,Riverton - Shelley - Rossmoyne,Welshpool,Willetton,Beckenham - Kenwick - Langford,Canning Vale - East,Gosnells,Huntingdale - Southern River,Maddington - Orange Grove - Martin,Thornlie,Forrestfield - Wattle Grove,High Wycombe,Kalamunda - Maida Vale - Gooseberry Hill,Lesmurdie - Bickley - Carmel,Byford,Mundijong,Serpentine - Jarrahdale,Como,Manning - Waterford,South Perth - Kensington,Banjup,Beeliar,Bibra Industrial,Bibra Lake,Coogee,Coolbellup,Hamilton Hill,Henderson,Jandakot,Jandakot Airport,North Coogee,South Lake - Cockburn Central,Spearwood,Success - Hammond Park,Wattleup,Yangebup,East Fremantle,Fremantle,Fremantle - South,O'Connor (WA),Anketell - Wandi,Bertram - Wellard (West),Calista,Casuarina - Wellard (East),Hope Valley - Postans,Kwinana Industrial,Parmelia - Orelia,Applecross - Ardross,Bateman,Bicton - Palmyra,Booragoon,Bull Creek,Leeming,Melville,Murdoch - Kardinya,Willagee,Winthrop,Baldivis,Cooloongup,Port Kennedy,Rockingham,Rockingham Lakes,Safety Bay - Shoalwater,Singleton - Golden Bay - Secret Harbour,Waikiki,Warnbro,Esperance,Esperance Region,Carnarvon,Exmouth,Boulder,Kalgoorlie,Kalgoorlie - North,Kalgoorlie Airport,Kambalda - Coolgardie - Norseman,Leinster - Leonora,Trafalgar (WA),Broome,Derby - West Kimberley,Halls Creek,Kununurra,Roebuck,Geraldton,Geraldton - East,Geraldton - North,Geraldton - South,Irwin,Meekatharra,Morawa,Northampton - Mullewa - Greenough,Ashburton (WA),East Pilbara,Karratha,Newman,Port Hedland,Roebourne,South Hedland,Albany,Albany Region,Bayonet Head - Lower King,Denmark,Gnowangerup,Katanning,Kojonup,Little Grove - Elleker,McKail - Willyung,Plantagenet,Stirling Range National Park,Chittering,Cunderdin,Dowerin,Gingin - Dandaragan,Merredin,Moora,Mukinbudin,Northam,Toodyay,York - Beverley,Brookton,Kulin,Murray,Narrogin,Wagin,Migratory - Offshore - Shipping (WA),No Usual Address (WA)
Syria,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,5,0,5,0,3,8,4,0,0,0,0,0,0,0,8,9,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,3,0,4,0,0,0,0,13,10,0,0,3,5,0,0,3,0,7,0,0,3,7,3,0,4,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,27,0,3,3,0,3,6,0,0,0,4,3,0,3,3,9,0,0,0,0,0,0,0,7,3,12,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Turkey,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,8,3,13,3,0,0,6,0,22,11,4,3,11,8,32,9,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,0,3,4,9,0,6,3,5,6,0,0,0,5,40,50,0,6,9,12,0,10,13,3,0,0,13,0,0,0,3,3,0,0,4,0,0,3,0,6,0,0,0,0,0,0,0,15,25,0,0,52,20,34,4,0,178,11,10,0,9,50,6,0,3,7,33,3,0,10,0,0,0,0,3,9,18,0,0,0,0,0,11,9,0,0,0,0,7,3,3,0,3,4,6,0,0,0,3,0,0,0,0,3,6,4,3,3,0,0,3,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,7,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,3,0,3,3,23,5,0,4,8,4,20,7,10,0,9,3,8,3,0,0,0,0,0,0,0,4,4,0,7,0,3,3,0,0,0,3,0,3,0,0,3,9,3,3,4,5,14,0,3,7,0,3,0,5,7,7,0,3,4,9,0,3,3,0,0,11,8,0,6,0,0,0,3,0,0,0,5,0,0,3,0,0,6,0,0,0,0,3,9,0,0,19,10,20,14,0,20,3,17,0,31,5,28,3,15,8,7,9,0,3,0,0,0,0,10,6,14,0,0,0,0,0,0,0,0,3,0,0,3,0,13,0,0,3,7,3,0,0,3,0,3,0,0,0,10,3,3,3,8,8,3,14,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Yemen,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,3,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myanmar,0,4,0,5,6,5,0,3,8,0,0,3,3,0,35,8,3,0,0,3,4,3,15,6,14,7,13,12,0,7,10,6,8,5,27,11,0,11,64,29,92,28,18,63,145,53,232,68,7,4,3,0,10,8,0,140,295,8,48,6,7,65,0,0,10,9,3,7,0,15,17,24,33,14,11,13,14,41,9,21,6,13,23,39,568,188,0,16,35,153,0,7,52,8,63,22,54,250,15,8,11,294,104,164,4,0,16,30,7,39,0,58,16,39,13,6,32,103,93,0,0,187,60,190,40,0,283,68,46,0,52,492,75,171,63,148,226,81,12,29,13,6,3,6,26,58,39,7,4,0,0,9,20,20,0,9,0,0,17,14,3,0,3,0,7,3,0,9,12,12,0,0,0,5,17,9,8,14,25,22,15,24,9,10,3,7,0,28,0,0,3,6,5,0,3,0,3,0,10,10,0,0,0,0,8,0,0,0,0,0,0,0,7,3,3,0,4,4,5,14,0,3,0,4,32,0,0,5,0,97,0,5,3,0,0,0,0,4,3,0,0,0,3,3,3,0,0,4,0,3,0,11
Cambodia,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,6,16,4,3,3,13,0,22,11,0,0,0,0,0,0,0,39,49,0,12,0,0,26,0,0,0,3,0,0,0,8,3,0,0,0,4,0,0,0,3,4,3,0,4,3,36,13,0,0,3,15,0,0,0,0,10,0,7,39,11,0,31,17,36,51,7,0,3,3,0,0,0,0,0,0,0,0,9,0,4,0,0,13,13,46,10,0,8,0,3,0,0,123,16,11,17,29,16,4,0,0,0,0,0,0,0,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,7,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,3,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Laos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,7,21,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,12,0,0,0,0,5,0,0,6,0,0,5,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,3,0,0,0,7,3,0,0,0,4,5,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,3,29,10,4,3,25,0,12,10,0,0,23,24,7,7,3,3,4,4,4,0,13,34,43,21,20,31,20,6,11,3,13,6,24,32,28,0,25,57,20,181,53,23,37,84,42,95,21,3,11,3,0,19,19,0,63,82,4,33,4,8,24,0,0,7,18,4,9,0,16,14,27,30,29,18,3,35,27,24,10,7,5,7,39,186,86,0,26,32,91,0,24,23,8,36,14,34,66,44,12,33,83,43,37,26,0,14,35,10,45,0,27,13,36,14,6,20,55,61,0,0,102,58,92,28,0,81,50,21,0,48,153,55,93,41,85,94,36,32,36,15,10,5,8,54,35,67,20,6,0,0,13,14,19,0,3,0,0,40,13,34,0,21,11,28,24,0,0,21,21,0,0,0,35,15,17,26,45,9,23,29,25,24,12,15,15,34,28,0,17,26,42,41,16,4,7,7,10,29,13,0,12,11,0,44,11,0,16,3,14,15,12,21,11,0,0,0,29,4,69,44,17,19,36,25,0,8,0,0,35,7,0,7,0,0,7,3,0,5,0,3,3,11,3,0,0,3,0,3,0,0,9
Vietnam,0,23,4,8,3,21,0,14,5,0,0,3,0,3,11,0,0,5,0,4,0,8,7,4,5,5,12,8,7,7,13,0,9,8,62,6,0,92,163,168,361,46,67,112,364,150,763,355,28,3,0,0,3,12,0,743,516,0,76,0,12,170,0,0,10,22,13,0,0,21,25,20,57,15,22,10,21,28,15,49,25,9,9,138,742,830,0,48,61,337,0,7,146,7,164,35,175,598,21,25,37,422,461,786,30,0,67,217,26,18,0,10,11,14,4,0,15,111,81,0,0,150,84,164,15,0,92,52,47,0,66,119,88,22,19,27,72,13,10,3,9,0,3,4,44,68,69,26,3,0,0,13,14,19,0,5,0,0,30,12,35,3,3,8,12,9,0,9,11,14,3,0,0,18,20,11,16,34,10,31,11,38,4,28,6,5,8,25,0,4,7,21,6,12,3,147,0,4,11,7,0,0,4,0,3,3,0,29,0,20,22,8,0,9,4,0,4,3,9,17,0,3,5,8,15,0,3,5,3,7,3,0,3,4,0,3,0,0,22,7,0,0,7,0,0,0,0,0,9,6,0,15
Brunei,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,7,6,7,26,4,0,3,4,3,35,13,9,5,3,0,0,3,0,3,0,0,0,0,0,5,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,3,4,5,5,4,4,7,0,0,11,3,0,4,3,0,0,8,12,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,8,7,0,0,14,6,39,39,0,21,21,25,0,42,11,48,7,5,0,3,5,0,3,0,0,0,0,13,28,13,49,0,0,0,0,3,0,0,4,0,0,24,0,9,0,0,0,5,0,0,0,0,0,0,0,0,0,17,15,3,12,23,28,8,69,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indonesia,0,21,8,13,6,23,0,7,16,0,0,7,8,10,13,3,3,4,3,0,12,17,4,18,14,8,24,16,0,25,22,7,12,46,164,27,0,15,56,12,314,69,52,35,70,91,69,19,8,11,0,0,8,18,0,65,36,3,33,0,8,25,0,0,3,13,11,10,0,22,44,19,17,13,25,10,32,17,10,8,22,15,10,43,54,67,0,51,32,95,0,49,75,8,36,84,39,17,29,28,17,29,38,27,30,0,25,54,6,52,0,12,82,25,4,18,28,89,229,0,5,164,220,544,155,0,486,97,138,0,217,305,332,79,118,72,210,74,20,13,16,9,5,4,232,216,164,102,11,0,0,15,36,23,0,23,0,0,80,19,119,0,30,9,31,21,0,0,19,19,5,0,0,21,270,54,22,233,87,111,126,200,18,474,20,11,17,19,0,12,14,14,20,6,9,15,0,25,19,22,0,11,3,0,31,0,0,5,0,28,3,5,6,0,4,7,7,29,15,27,9,9,6,34,13,3,0,5,3,16,0,56,7,41,0,3,0,0,5,0,0,0,6,4,3,3,0,37,0,0,3,15
Malaysia,5,33,4,6,31,36,3,4,8,3,0,13,13,7,15,3,7,9,8,3,6,7,19,39,26,3,37,29,11,89,93,21,64,99,792,82,0,97,158,63,664,236,228,88,192,167,368,167,8,28,10,0,19,39,0,320,220,11,127,4,18,71,0,0,17,43,38,18,0,53,84,151,95,55,58,56,98,88,38,71,33,34,64,102,164,379,0,115,183,180,0,68,191,20,157,251,165,119,55,48,74,59,202,91,70,0,61,105,25,45,0,24,222,48,38,30,39,160,322,0,3,356,313,1313,707,0,461,749,638,0,1329,383,1100,128,358,112,682,89,46,58,53,30,16,9,295,481,325,237,34,0,0,11,66,42,0,83,0,3,163,18,180,0,24,22,52,53,0,3,46,10,6,0,0,36,280,195,46,439,533,501,123,554,28,484,30,20,13,47,0,23,23,25,25,12,4,8,3,3,31,15,0,4,3,0,27,5,0,18,0,30,8,5,16,0,10,4,3,16,20,62,11,24,10,34,31,4,4,17,5,17,0,4,3,3,0,7,0,6,6,7,0,0,7,8,7,4,3,9,6,0,0,27
Philippines,13,98,5,52,42,157,3,91,48,3,0,27,69,139,92,33,27,10,22,10,7,31,99,65,86,9,65,80,38,16,22,8,14,60,34,6,0,18,60,34,238,70,129,88,209,117,254,46,26,6,14,0,14,112,0,240,233,5,143,3,17,148,0,0,48,257,44,4,0,45,99,36,64,30,26,20,81,34,16,23,30,21,21,84,228,203,0,60,41,237,0,32,103,9,128,26,75,95,97,89,92,117,173,118,42,0,41,193,32,157,0,42,83,41,22,7,127,232,142,0,0,420,106,215,52,0,496,120,99,3,80,359,166,162,118,214,277,198,117,27,21,16,16,3,89,65,103,127,64,0,0,95,100,139,0,7,0,7,220,282,169,3,113,11,56,83,0,0,152,114,0,0,0,174,54,11,62,67,25,23,64,63,56,21,36,76,36,139,0,47,29,103,53,35,10,21,31,101,227,97,0,38,26,0,129,8,3,27,5,167,56,26,59,7,24,19,12,69,34,329,90,55,84,92,268,4,10,4,4,10,21,4,149,25,0,3,47,6,110,29,38,26,111,3,15,4,39,14,26,25,4,43
Singapore,6,21,6,9,12,24,0,5,3,5,0,24,18,8,0,4,6,5,6,7,12,10,14,25,10,8,25,20,17,68,83,41,43,105,616,71,0,36,90,39,376,147,124,40,110,82,151,68,0,21,9,0,12,13,0,131,86,16,153,5,24,35,0,0,8,27,13,29,0,22,133,69,74,44,58,40,125,45,33,62,34,46,25,43,59,111,0,84,84,88,0,41,91,18,73,154,86,57,75,56,66,31,113,39,48,0,75,98,5,49,0,15,148,41,20,22,40,148,111,0,0,169,153,357,383,0,146,273,266,0,513,191,621,71,201,67,330,122,30,68,33,19,14,3,145,197,219,173,42,0,0,14,78,21,0,58,33,0,109,7,165,3,19,12,39,42,0,0,58,9,0,0,0,27,184,106,42,199,214,224,102,323,21,250,49,20,36,46,0,21,20,24,28,8,4,7,0,9,6,6,0,3,7,0,9,4,0,3,0,20,6,5,15,3,4,4,3,14,9,20,0,7,5,40,15,4,4,3,0,18,3,5,6,3,0,16,3,0,3,3,3,0,13,3,3,0,0,0,4,4,0,21
Timor-Leste,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,6,3,0,3,5,0,3,3,6,0,0,0,10,4,0,0,0,0,0,3,0,8,4,0,3,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,3,37,3,0,0,3,12,0,3,0,0,12,0,3,18,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,11,0,0,0,0,0,0,3,3,3,0,0,9,4,3,3,0,0,3,0,0,0,5,0,3,3,0,0,3,15,11,0,0,0,0,23,8,8,0,3,0,7,5,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,4,8,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
China,3,23,24,45,11,47,0,17,13,11,0,16,21,38,46,0,3,22,0,10,10,13,14,30,32,11,39,32,0,48,109,36,67,111,747,80,0,118,182,112,984,188,299,100,328,301,450,127,16,13,0,0,18,30,0,181,210,3,48,0,20,82,0,0,27,68,17,0,0,53,95,66,111,45,51,27,266,54,37,28,45,43,50,137,171,414,0,161,143,409,0,73,310,6,231,273,241,109,47,40,80,29,128,95,28,0,24,116,0,33,0,6,88,26,12,8,15,232,379,0,0,614,479,1253,289,0,712,403,488,0,694,516,618,136,154,92,401,98,33,18,8,0,16,0,257,363,307,216,49,0,0,18,60,60,0,16,153,0,188,29,255,4,27,10,41,44,0,8,75,17,0,0,0,41,185,137,47,259,292,209,110,431,17,233,25,13,16,41,0,16,16,13,14,25,3,17,6,12,80,34,0,10,4,0,41,20,3,25,3,19,0,3,7,0,13,12,3,20,7,51,7,11,259,24,50,6,0,8,3,92,3,0,11,13,0,3,0,0,36,79,3,0,29,11,0,0,3,3,10,0,4,71
Mongolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,13,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Japan,3,15,9,18,3,19,3,7,3,0,0,7,3,0,0,0,0,3,0,3,3,0,7,14,6,0,3,3,0,14,38,12,11,34,76,13,0,41,55,40,273,98,74,25,53,49,41,11,3,4,0,0,11,11,0,15,12,0,11,0,4,12,0,0,0,12,4,16,0,8,18,21,25,9,12,4,14,18,12,12,11,20,13,35,21,42,0,54,46,47,0,58,53,11,63,34,20,10,10,4,21,3,8,19,14,0,9,16,4,10,0,0,9,3,0,6,3,32,49,0,0,60,95,50,23,0,30,24,19,0,20,26,22,23,10,7,35,16,4,13,4,4,0,0,70,25,105,23,3,0,0,0,7,22,0,8,0,0,19,7,21,0,3,22,44,30,0,0,17,4,0,0,0,0,36,13,20,79,25,22,18,30,12,17,12,3,0,10,0,7,3,3,11,5,0,4,3,0,6,0,0,0,0,0,21,6,0,16,0,6,0,0,10,0,0,0,0,6,4,9,3,0,0,3,9,0,12,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,3,3,0,0,15
North Korea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
South Korea,0,5,4,23,19,27,5,14,25,0,0,7,5,5,10,0,0,16,0,3,0,3,0,5,11,8,5,3,4,4,22,4,5,21,34,3,0,68,45,28,401,38,48,13,57,67,26,4,0,0,0,0,3,7,0,16,8,5,15,0,3,6,0,0,0,9,0,3,0,8,12,12,13,3,4,3,13,9,4,10,5,4,8,14,10,42,0,12,23,28,0,16,21,0,24,7,46,12,7,12,7,0,28,6,3,0,3,15,3,3,0,0,21,3,0,4,0,26,123,0,0,114,165,140,30,0,119,70,113,0,146,42,60,12,4,14,30,8,3,5,4,0,3,0,113,37,77,65,6,0,0,3,24,11,0,4,0,0,30,7,51,0,3,9,20,10,0,0,14,5,0,0,0,9,55,19,16,103,86,50,11,49,13,44,3,0,0,4,0,11,0,5,0,3,0,0,3,0,19,0,0,0,0,0,38,0,3,53,0,4,0,0,0,0,6,0,0,7,0,12,0,6,7,13,7,0,0,0,0,5,0,0,3,0,0,0,0,0,22,0,3,0,3,0,0,0,0,3,0,0,0,6
Bangladesh,0,4,0,0,0,8,0,0,3,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,21,51,3,0,3,8,0,71,20,42,4,18,54,48,0,0,0,0,0,0,3,0,7,11,0,7,0,0,4,0,0,4,3,8,0,0,6,3,3,3,0,0,0,3,0,0,3,0,0,0,8,11,28,0,11,3,18,0,0,11,0,10,7,4,5,28,0,4,14,5,9,0,0,0,14,0,5,0,0,8,3,0,0,5,13,22,0,0,65,16,46,13,0,53,33,58,0,60,39,71,5,18,27,25,57,0,0,0,0,0,0,9,7,0,14,6,0,0,0,3,0,0,5,0,0,13,0,7,0,0,5,3,7,0,0,7,3,0,0,0,0,0,0,6,0,3,6,0,14,0,3,0,0,3,10,0,0,3,4,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,3,0,3,0,0,11,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0
Bhutan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
