Country,Augusta,Busselton,Busselton Region,Margaret River,Australind - Leschenault,Capel,College Grove - Carey Park,Collie,Dardanup,Davenport,Eaton - Pelican Point,Harvey,East Bunbury - Glen Iris,Waroona,Dalyellup,Gelorup - Stratham,South Bunbury - Bunbury,Withers - Usher,Bridgetown - Boyup Brook,Donnybrook - Balingup,Manjimup,Pemberton,Dawesville - Bouvard,Falcon - Wannanup,Greenfields,Halls Head - Erskine,Mandurah,Mandurah - East,Mandurah - North,Mandurah - South,Pinjarra,City Beach,Claremont (WA),Cottesloe,Floreat,Mosman Park - Peppermint Grove,Nedlands - Dalkeith - Crawley,Swanbourne - Mount Claremont,Kings Park (WA),Mount Hawthorn - Leederville,Mount Lawley - Inglewood,North Perth,Perth City,Subiaco - Shenton Park,Wembley - West Leederville - Glendalough,Bassendean - Eden Hill - Ashfield,Bayswater - Embleton - Bedford,Maylands,Morley,Noranda,Chidlow,Glen Forrest - Darlington,Helena Valley - Koongamia,Malmalling - Reservoir,Mundaring,Swan View - Greenmount - Midvale,Avon Valley National Park,Ballajura,Beechboro,Bullsbrook,Ellenbrook,Gidgegannup,Hazelmere - Guildford,Lockridge - Kiara,Malaga,Melaleuca - Lexia,Middle Swan - Herne Hill,Midland - Guildford,Stratton - Jane Brook,The Vines,Walyunga National Park,Craigie - Beldon,Currambine - Kinross,Duncraig,Greenwood - Warwick,Heathridge - Connolly,Hillarys,Iluka - Burns Beach,Joondalup - Edgewater,Kingsley,Mullaloo - Kallaroo,Ocean Reef,Padbury,Sorrento - Marmion,Woodvale,Balcatta - Hamersley,Balga - Mirrabooka,Dianella,Herdsman,Innaloo - Doubleview,Karrinyup - Gwelup - Carine,Nollamara - Westminster,Osborne Park Industrial,Scarborough,Stirling - Osborne Park,Trigg - North Beach - Watermans Bay,Tuart Hill - Joondanna,Wembley Downs - Churchlands - Woodlands,Yokine - Coolbinia - Menora,Alexander Heights - Koondoola,Butler - Merriwa - Ridgewood,Carramar,Clarkson,Girrawheen,Madeley - Darch - Landsdale,Marangaroo,Mindarie - Quinns Rocks - Jindalee,Neerabup National Park,Tapping - Ashby - Sinagra,Wanneroo,Alkimos - Eglinton,Carabooda - Pinjar,Two Rocks,Yanchep,Armadale - Wungong - Brookdale,Ashendon - Lesley,Camillo - Champion Lakes,Forrestdale - Harrisdale - Piara Waters,Kelmscott,Mount Nasura - Mount Richon - Bedfordale,Roleystone,Seville Grove,Belmont - Ascot - Redcliffe,East Victoria Park - Carlisle,Kewdale Commercial,Perth Airport,Rivervale - Kewdale - Cloverdale,Victoria Park - Lathlain - Burswood,Bentley - Wilson - St James,Canning Vale - West,Canning Vale Commercial,Cannington - Queens Park,Parkwood - Ferndale - Lynwood,Riverton - Shelley - Rossmoyne,Welshpool,Willetton,Beckenham - Kenwick - Langford,Canning Vale - East,Gosnells,Huntingdale - Southern River,Maddington - Orange Grove - Martin,Thornlie,Forrestfield - Wattle Grove,High Wycombe,Kalamunda - Maida Vale - Gooseberry Hill,Lesmurdie - Bickley - Carmel,Byford,Mundijong,Serpentine - Jarrahdale,Como,Manning - Waterford,South Perth - Kensington,Banjup,Bibra Industrial,Bibra Lake,Coogee,Coolbellup,Hamilton Hill,Henderson,North Coogee,South Lake - Cockburn Central,Spearwood,Success - Hammond Park,Yangebup,Beeliar - Wattleup,Jandakot,East Fremantle,Fremantle,Fremantle - South,O'Connor (WA),Bertram - Wellard (West),Calista,Hope Valley - Postans,Kwinana Industrial,Parmelia - Orelia,Casuarina - Wandi,Applecross - Ardross,Bateman,Bicton - Palmyra,Booragoon,Bull Creek,Leeming,Melville,Murdoch - Kardinya,Willagee,Winthrop,Baldivis,Cooloongup,Port Kennedy,Rockingham,Rockingham Lakes,Safety Bay - Shoalwater,Singleton - Golden Bay - Secret Harbour,Waikiki,Warnbro,Albany,Albany Region,Bayonet Head - Lower King,Denmark,Gnowangerup,Katanning,Kojonup,Little Grove - Elleker,McKail - Willyung,Plantagenet,Stirling Range National Park,Chittering,Cunderdin,Dowerin,Gingin - Dandaragan,Merredin,Moora,Mukinbudin,Northam,Toodyay,York - Beverley,Brookton,Kulin,Murray,Narrogin,Wagin,Broome,Derby - West Kimberley,Halls Creek,Kununurra,Roebuck,East Pilbara,Newman,Port Hedland,South Hedland,Ashburton (WA),Karratha,Roebourne,Esperance,Esperance Region,Carnarvon,Exmouth,Boulder,Kalgoorlie,Kalgoorlie - North,Kalgoorlie Airport,Kambalda - Coolgardie - Norseman,Leinster - Leonora,Trafalgar (WA),Geraldton,Geraldton - East,Geraldton - North,Geraldton - South,Irwin,Meekatharra,Morawa,Northampton - Mullewa - Greenough,Migratory - Offshore - Shipping (WA),No Usual Address (WA)
Syria,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,0,3,0,0,0,5,9,13,11,0,0,8,6,10,7,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,4,0,0,0,4,0,0,0,3,0,0,4,0,0,0,0,0,0,10,33,20,0,0,0,37,0,0,0,0,9,0,4,3,12,4,3,3,7,3,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,18,8,0,0,28,9,4,3,0,24,3,0,0,4,17,11,7,9,28,33,0,0,0,0,0,0,0,9,6,8,3,0,0,0,0,0,0,0,0,5,7,0,6,0,0,5,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Turkey,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,5,4,0,0,6,0,4,10,9,48,13,0,5,13,10,28,6,3,0,0,0,3,0,0,7,6,0,0,0,0,0,0,0,0,6,0,0,0,3,4,0,0,7,4,0,6,0,6,5,0,0,0,5,34,52,0,3,14,37,0,6,19,0,7,0,21,0,3,0,0,3,10,0,7,0,7,4,4,0,0,0,6,0,0,3,0,0,0,0,14,30,0,0,49,18,37,4,0,140,13,19,0,7,69,19,6,16,8,25,11,0,4,0,4,0,0,14,11,16,0,0,0,0,7,7,0,4,9,7,0,6,0,0,0,3,5,0,9,0,0,0,0,0,4,0,3,9,0,0,3,7,0,0,0,5,0,4,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,3,5,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0
United Arab Emirates,0,3,0,0,5,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,3,0,5,19,3,3,0,26,9,0,8,11,0,40,12,13,5,6,9,10,3,0,0,0,0,0,0,0,10,10,0,20,0,0,8,0,0,0,7,0,9,0,3,4,3,3,4,4,11,10,0,0,8,0,6,3,4,8,15,0,7,5,13,0,6,7,0,11,7,7,0,9,10,4,4,14,0,0,0,3,5,3,0,0,0,6,0,6,29,5,4,0,4,7,14,0,0,19,16,16,12,0,29,9,28,0,54,9,60,8,25,7,11,15,0,0,0,4,0,0,18,7,13,8,0,0,0,3,0,0,0,7,0,31,7,4,4,3,0,4,0,11,0,0,0,5,3,8,0,0,10,7,6,8,14,0,3,3,0,0,5,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
Yemen,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,4,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myanmar,0,9,0,7,14,0,0,0,0,0,8,0,14,0,0,0,3,3,0,0,4,3,5,5,15,6,0,4,17,5,0,6,12,8,6,0,32,7,0,13,54,29,105,29,15,59,140,37,173,58,3,3,8,0,10,16,0,239,298,0,101,4,7,109,0,0,4,10,5,17,0,12,20,17,22,22,9,13,25,34,12,20,8,14,15,32,769,199,0,16,23,127,0,8,42,9,53,15,64,482,17,16,20,412,135,168,3,0,12,33,5,0,0,5,97,0,84,45,53,16,4,121,87,87,0,0,190,54,152,43,0,236,73,37,0,55,565,106,289,116,238,247,92,23,29,13,20,3,8,28,52,34,18,0,0,6,18,20,0,0,15,15,12,5,0,3,8,15,3,0,10,16,0,0,6,6,20,10,11,19,28,19,15,25,7,11,24,4,0,30,0,8,6,6,10,23,0,0,5,0,155,3,0,32,0,0,0,0,3,4,5,0,0,24,3,3,0,0,0,0,4,0,0,0,0,0,4,0,3,4,5,14,0,0,0,0,0,4,17,8,0,6,0,0,5,0,0,9,5,0,0,0,0,4
Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,3,4,0,0,0,3,0,0,0,0,3,0,3,4,0,0,4,9,10,4,0,4,8,5,33,13,0,0,0,0,0,0,0,44,64,0,18,0,0,21,0,0,0,3,7,0,0,5,0,3,4,0,4,4,0,4,0,6,4,0,0,0,42,29,0,7,4,17,0,5,3,0,7,0,0,42,24,6,37,29,59,55,4,0,0,22,0,0,0,4,0,0,0,0,6,0,3,5,9,16,0,0,23,6,51,9,0,10,0,0,0,4,116,8,13,16,35,17,4,0,0,0,5,0,0,6,6,10,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,9,0,0,0,3,0,0,0,0,3,0,0,4,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,57,5,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,7,0,3,0,0
Laos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,12,0,0,0,0,0,0,4,0,11,20,0,4,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,5,0,6,0,0,0,0,0,0,3,3,0,4,0,0,7,4,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,0,0,0,4,4,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Thailand,13,58,13,18,23,0,6,7,0,0,23,5,13,13,18,12,26,7,16,3,7,4,14,30,36,52,39,14,61,41,11,3,12,7,12,25,37,21,0,25,62,19,217,54,35,33,92,73,100,25,8,17,7,0,14,38,0,92,93,3,105,0,14,42,0,0,8,29,20,16,0,27,29,28,39,30,20,19,51,31,29,12,19,8,11,61,207,77,0,38,30,112,0,27,40,10,40,19,37,125,66,36,45,101,86,60,39,0,27,67,10,0,7,12,81,0,50,52,57,19,13,74,88,74,0,0,137,80,110,25,0,99,68,42,0,46,136,51,148,66,117,134,54,29,42,30,28,13,3,73,53,54,33,0,0,18,19,28,0,5,43,26,36,35,29,4,7,24,32,0,42,19,0,0,44,9,37,16,36,40,13,23,29,33,12,12,51,35,36,56,0,35,33,39,47,50,4,3,3,5,74,7,4,31,7,0,7,0,0,19,5,9,7,12,6,6,0,0,4,3,3,75,6,3,21,0,8,47,12,52,38,94,17,26,8,4,3,30,57,34,0,14,15,0,41,28,15,23,16,3,6,4,0,9
Vietnam,0,44,10,8,4,7,8,7,0,0,9,9,22,0,4,0,20,12,0,12,0,5,10,0,8,19,8,0,21,14,8,17,14,10,9,10,85,12,0,106,178,176,365,66,91,132,405,136,916,367,45,4,7,0,7,16,0,877,663,7,139,0,17,194,0,0,21,33,7,14,0,16,23,26,60,16,26,20,23,19,24,42,27,17,20,174,968,923,0,58,71,472,0,17,182,15,176,55,253,730,37,76,72,553,695,814,29,0,58,255,5,31,0,8,21,0,10,41,15,6,5,19,127,134,0,0,172,84,222,15,0,132,56,66,0,75,155,114,45,43,45,113,22,28,5,11,7,5,0,53,73,96,32,0,0,20,11,20,0,0,40,20,38,7,8,13,16,17,13,0,26,17,0,0,24,18,37,18,17,42,22,47,14,88,10,29,30,28,7,46,0,12,13,49,9,9,0,3,10,0,5,0,5,18,3,0,3,0,0,29,0,0,0,55,0,6,0,0,0,8,0,10,0,0,20,0,6,4,13,12,8,22,9,7,3,147,0,3,11,5,0,0,3,0,34,26,12,11,0,0,5,0,5,6
Brunei,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,7,7,3,7,15,3,0,5,4,0,20,16,11,4,3,3,5,3,0,4,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,3,0,0,4,8,5,0,5,0,0,10,4,0,3,3,0,3,8,3,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0,0,8,6,0,0,17,4,31,26,0,23,14,33,0,45,7,47,11,6,0,9,6,0,3,0,0,0,0,11,30,19,38,0,0,0,5,0,0,4,23,0,17,5,5,3,5,8,7,0,0,0,0,0,0,0,24,11,3,22,24,23,9,54,0,52,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indonesia,9,52,20,13,23,4,11,5,0,0,5,7,6,0,7,4,21,20,4,3,8,0,13,25,10,30,15,4,52,21,7,21,28,9,17,34,226,16,0,18,48,15,324,58,44,40,79,86,104,25,4,11,3,0,11,13,0,75,46,4,83,8,13,43,0,0,8,6,20,18,0,23,42,20,16,25,28,18,51,27,21,11,18,24,14,37,71,82,0,50,40,85,0,40,70,8,41,79,41,33,28,33,32,26,52,34,29,0,22,58,22,0,10,11,73,0,12,226,37,12,16,56,91,171,0,0,193,172,456,143,0,487,138,186,0,240,369,325,176,206,163,287,102,37,15,18,19,8,4,184,254,131,115,0,0,24,39,28,0,3,117,24,160,23,14,24,12,25,24,0,53,20,0,0,24,27,238,66,28,203,80,95,101,232,29,384,80,11,32,39,0,13,26,17,16,19,3,0,9,3,15,3,3,13,0,0,4,0,0,6,0,0,3,19,4,0,5,0,32,3,0,35,11,7,5,0,10,20,14,56,40,37,20,10,4,4,5,6,37,14,0,10,8,0,14,8,11,21,0,0,4,0,14,15
Malaysia,5,29,10,10,34,3,8,11,0,0,16,6,25,3,20,5,36,8,3,13,6,7,12,11,20,45,24,10,63,22,17,94,84,33,77,79,723,114,0,99,157,68,789,282,253,93,268,161,408,174,11,27,24,0,28,32,0,301,234,16,231,3,19,115,0,0,10,44,41,35,0,52,73,129,89,50,50,71,122,66,34,60,19,45,71,114,290,394,0,133,192,293,0,73,261,26,180,259,187,142,113,77,86,78,279,98,78,0,56,158,30,3,13,15,90,0,38,757,37,26,18,56,181,276,0,0,507,339,1080,680,0,658,855,787,0,1505,505,1361,204,658,154,767,222,57,48,51,76,18,12,331,497,329,336,0,0,30,70,34,0,11,217,34,266,28,45,80,20,51,56,0,161,14,0,0,39,60,327,198,42,526,590,481,132,486,52,458,88,20,14,59,0,19,24,31,28,44,0,13,15,4,14,0,5,0,5,0,11,6,9,25,0,3,0,25,4,3,0,0,4,12,0,31,8,0,21,3,18,20,7,31,54,30,12,8,0,9,6,4,17,21,0,3,11,0,23,7,6,30,3,7,8,6,3,35
Philippines,26,135,13,70,79,4,140,35,14,0,79,312,152,36,157,8,111,82,26,23,40,11,29,37,148,106,138,10,222,156,62,6,17,7,14,57,48,11,0,27,58,40,357,74,139,163,234,107,481,78,23,8,37,0,26,215,0,325,534,7,558,3,34,331,0,0,139,414,54,92,0,53,113,42,61,31,36,29,97,45,20,29,54,16,27,152,358,235,0,72,56,420,0,38,100,12,108,46,70,121,236,392,231,236,226,156,50,0,75,291,90,5,10,25,347,0,125,384,123,37,7,296,314,196,0,0,755,174,308,54,0,893,214,121,0,72,716,260,515,347,617,459,438,200,53,33,112,32,19,102,62,73,188,0,0,164,128,252,0,15,248,546,362,210,279,10,13,82,79,0,1000,223,0,0,401,137,54,16,82,91,38,30,56,129,56,27,248,134,85,255,0,56,76,217,66,255,9,11,4,47,23,59,12,248,26,0,16,103,34,101,71,131,17,180,5,31,6,25,14,86,17,231,34,3,41,8,55,128,65,297,281,473,63,55,9,45,53,134,407,101,0,41,32,0,229,80,55,122,5,23,11,10,0,19
Singapore,5,24,11,7,26,6,5,4,3,0,28,0,6,4,19,6,12,7,5,7,5,12,11,11,17,30,16,12,34,21,18,43,83,39,52,69,559,81,0,46,90,45,419,167,143,46,100,83,170,73,0,12,16,0,14,16,0,118,91,27,211,9,21,54,0,0,7,20,7,54,0,23,108,55,64,27,53,57,107,51,42,61,46,35,24,46,63,129,0,114,95,92,0,65,109,21,54,153,92,39,73,74,83,29,153,43,60,0,63,99,24,0,0,8,81,0,12,397,41,45,22,45,159,101,0,0,221,150,296,361,0,172,272,311,0,533,160,664,84,329,62,397,131,41,53,41,68,18,4,136,232,167,218,0,0,29,67,29,0,11,123,11,213,8,41,52,18,45,50,0,127,5,0,0,27,40,187,127,47,259,189,221,94,279,20,205,87,13,23,20,0,18,29,22,19,19,3,0,0,0,14,6,0,3,3,0,12,0,0,3,3,0,0,17,5,8,0,3,0,5,3,14,5,0,5,0,3,4,6,27,23,22,3,6,5,4,0,7,12,12,0,5,8,0,3,8,7,17,0,0,0,4,0,6
Timor-Leste,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,3,3,0,4,0,0,0,0,0,0,9,3,10,5,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,6,4,0,5,0,0,4,0,0,0,4,0,0,3,0,0,0,0,0,4,25,4,0,0,6,11,0,5,3,0,7,0,0,12,0,7,4,0,15,6,3,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,4,0,9,0,0,0,0,0,5,3,0,4,0,0,5,10,8,0,0,20,12,3,3,3,0,0,0,4,0,10,0,0,0,0,0,4,0,3,0,0,0,5,0,9,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,14,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
China,12,38,46,74,64,17,32,14,3,0,20,83,62,0,30,0,68,13,3,27,12,27,14,14,12,44,53,11,55,44,4,79,215,52,99,181,1413,138,0,106,198,115,1830,342,325,185,488,253,886,169,27,15,7,0,25,108,0,228,298,12,143,8,36,102,0,0,39,96,17,23,0,78,123,135,155,78,50,59,272,84,67,38,63,55,72,219,254,716,0,324,196,560,0,103,462,21,217,443,295,115,77,88,175,61,363,119,70,0,112,245,32,0,15,30,85,0,28,514,45,19,19,30,432,616,0,4,1067,554,1476,569,0,1206,648,718,0,1313,849,1564,176,515,147,781,284,36,45,27,41,20,14,357,494,379,562,0,0,35,111,55,0,15,277,43,603,49,96,118,15,66,66,0,230,22,0,0,51,49,311,186,68,474,437,334,167,495,40,312,77,26,28,68,0,24,16,27,21,61,0,6,6,0,35,0,9,24,8,0,0,3,4,124,101,7,0,31,7,0,0,7,0,9,0,115,20,19,44,3,4,12,25,38,49,95,106,34,0,40,16,8,130,46,0,3,6,0,52,4,5,26,6,11,7,0,6,88
Mongolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,6,20,9,21,8,3,7,5,0,0,8,3,6,0,0,4,12,3,5,5,0,4,6,0,6,13,10,0,10,7,0,16,78,14,15,45,78,15,0,36,47,28,423,128,94,30,64,56,46,16,0,10,9,0,12,10,0,15,17,0,30,0,15,16,0,0,0,21,8,23,0,6,13,28,31,21,14,6,22,27,15,5,17,11,12,44,27,46,0,90,49,66,0,60,43,4,57,44,44,7,28,19,18,6,10,16,16,0,4,19,10,0,0,6,22,0,0,26,5,0,6,4,25,38,0,0,59,71,60,25,0,36,22,26,0,56,23,27,12,15,3,40,23,10,14,4,5,3,0,60,42,88,31,0,0,6,21,25,0,0,12,7,37,7,11,5,18,46,33,0,27,5,0,0,4,5,49,11,17,66,26,21,37,37,7,6,33,11,0,17,0,8,11,5,8,19,0,0,7,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,7,0,0,31,3,3,12,0,7,0,3,4,9,15,0,0,0,16,3,0,3,4,0,5,3,0,0,5,0,3,0,0,0,0,0,12
North Korea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Korea,0,26,9,41,12,9,35,3,0,0,34,20,28,0,10,0,58,10,0,4,0,0,0,17,0,21,17,5,18,17,0,4,21,3,6,21,46,9,0,34,55,37,758,81,66,13,63,60,74,14,0,4,0,0,3,9,0,12,24,0,44,0,3,16,0,0,0,4,0,0,0,8,18,17,15,3,3,3,40,13,9,12,0,8,8,23,32,75,0,39,25,95,0,20,31,0,27,5,57,10,15,12,31,6,36,16,4,0,4,34,14,0,4,10,18,0,4,78,9,3,6,8,75,178,0,0,300,231,244,95,0,210,105,167,0,279,124,134,38,55,22,89,19,14,8,3,11,3,3,103,89,86,97,0,0,5,34,19,0,0,48,10,90,26,25,8,9,9,24,0,60,12,0,0,21,12,83,24,17,122,112,65,18,47,9,44,40,8,0,0,0,6,9,3,0,11,0,0,0,0,6,0,0,0,0,0,0,3,0,10,0,0,0,8,0,0,0,0,0,0,0,38,4,0,14,0,12,0,4,20,35,16,0,11,0,11,3,0,17,8,0,3,3,0,3,0,0,3,0,0,0,0,0,10
Bangladesh,0,0,0,0,0,0,0,0,0,0,8,0,6,6,8,0,19,10,0,0,0,0,9,0,0,0,12,0,3,7,0,0,9,0,0,18,39,0,0,0,16,0,57,22,50,11,18,72,23,0,0,0,0,0,0,4,0,14,33,0,23,0,3,12,0,0,4,6,13,3,0,6,0,3,0,4,0,0,32,0,0,0,0,0,0,6,24,24,0,0,0,13,0,0,4,0,11,6,8,12,30,0,9,27,13,7,0,0,0,14,0,0,0,0,5,0,0,47,8,0,0,4,28,32,0,0,180,79,70,19,0,80,33,46,0,128,66,89,18,55,77,91,129,0,0,0,0,3,0,21,15,4,32,0,0,0,7,5,0,6,12,0,21,4,3,9,0,0,0,0,37,3,0,0,9,6,0,12,11,10,4,7,4,39,5,0,13,0,4,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,37,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,32,4,17,0,6,0,0,0,0,6,7,0,0,0,0,0,0,5,14,0,0,0,0,0,0
Bhutan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,48,0,0,0,3,0,3,4,17,591,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,3,0,0,0,0,10,0,0,54,0,70,31,8,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,22,25,221,0,0,17,9,9,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,7,47,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
